id,image,label,sample,m_majorAxis,Age
5611,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,508.57312,8572.5
5612,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,232.337784,8572.5
5613,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,159.23732,8572.5
5614,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,Micropsectra radialis,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,1142.155518,8572.5
5615,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,98.582916,8572.5
5616,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,51.628685,8572.5
5617,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,107.834831,8572.5
5618,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,unsure,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,424.522522,8572.5
5619,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,132.135498,8572.5
5620,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,288.845581,8572.5
5621,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,88.873665,8572.5
5622,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,Background,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,156.764893,8572.5
5623,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,396.789063,8572.5
5624,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,111.210182,8572.5
5625,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62543,87.547981,8572.5
5626,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,492.10376,8572.5
5627,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Blurry specimens,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,453.328857,8572.5
5628,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Background,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,103.475708,8572.5
5629,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Blurry specimens,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,145.692978,8572.5
5630,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Background,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,179.368668,8572.5
5631,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Blurry specimens,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,440.649567,8572.5
5632,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Background,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,132.753952,8572.5
5633,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Micropsectra radialis,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,572.97644,8572.5
5634,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Blurry specimens,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,470.903442,8572.5
5635,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Background,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,818.468628,8572.5
5636,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Blurry specimens,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,54.729725,8572.5
5637,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Background,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,113.569511,8572.5
5638,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,489.140015,8572.5
5639,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Background,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,176.317413,8572.5
5640,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Blurry specimens,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,184.217453,8572.5
5641,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Blurry specimens,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,123.988358,8572.5
5642,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Background,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,102.515198,8572.5
5643,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Heterotrissocladius marcidus,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,921.10437,8572.5
5644,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Blurry specimens,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,80.068443,8572.5
5645,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Background,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,123.95166,8572.5
5646,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Multiple,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,828.486267,8572.5
5647,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,231.66095,8572.5
5648,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Blurry specimens,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,569.645386,8572.5
5649,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,491.690002,8572.5
5650,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Blurry specimens,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,138.072769,8572.5
5651,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Background,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,67.350769,8572.5
5652,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Background,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,75.866219,8572.5
5653,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Mandible,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,245.813751,8572.5
5654,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Background,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,553.241394,8572.5
5655,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Background,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,741.555847,8572.5
5656,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Background,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,63.18124,8572.5
5657,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,516.916809,8572.5
5658,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,Background,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [62810,74.423096,8572.5
5659,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,93.878769,8572.5
5660,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,Fragmented hc,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,400.427094,8572.5
5661,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,96.24614,8572.5
5662,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,104.704262,8572.5
5663,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,161.90741,8572.5
5664,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,318.890198,8572.5
5665,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,Fragmented hc,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,379.281891,8572.5
5666,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,Micropsectra radialis,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,520.228271,8572.5
5667,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,102.288063,8572.5
5668,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,Blurry specimens,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,441.355927,8572.5
5669,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,301.42215,8572.5
5670,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,77.926735,8572.5
5671,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,147.961823,8572.5
5672,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,115.790268,8572.5
5673,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,Blurry specimens,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [64387,409.83551,8572.5
5674,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [6620,Fragmented hc,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [6620,620.062805,8572.5
5675,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,Diatom,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,20.822901,8572.5
5676,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,Micropsectra radialis,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,940.893494,8572.5
5677,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,Blurry specimens,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,268.738647,8572.5
5678,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,68.950081,8572.5
5679,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,828.81543,8572.5
5680,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,175.734482,8572.5
5681,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,81.216759,8572.5
5682,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,Micropsectra radialis,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,712.665527,8572.5
5683,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,Multiple,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,1435.358032,8572.5
5684,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,152.600998,8572.5
5685,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,160.367035,8572.5
5686,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,149.460114,8572.5
5687,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,Blurry specimens,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,72.366234,8572.5
5688,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,64.665779,8572.5
5689,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,73.940765,8572.5
5690,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,Mandible,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [68904,293.900543,8572.5
5691,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [70026,unsure,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [70026,294.600647,8572.5
5692,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [73695,Heterotrissocladius marcidus,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [73695,691.046448,8572.5
5693,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [7500,Micropsectra radialis,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [7500,530.963318,8572.5
5694,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [7500,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [7500,963.091309,8572.5
5695,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [7500,Micropsectra radialis,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [7500,587.661621,8572.5
5696,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [7500,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [7500,62.975697,8572.5
5697,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [7500,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [7500,80.084175,8572.5
5698,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [7500,Particles,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [7500,81.842018,8572.5
5699,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [7500,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [7500,165.461975,8572.5
5700,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [7500,unsure,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [7500,487.200928,8572.5
5701,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [7500,Background,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [7500,97.453789,8572.5
5702,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [7500,Psectrocladius spp,Annotation-LDRS-06-01 Dr02 30_31 DEF ABC 1 [7500,804.052002,8572.5
6514,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [14334,Fragmented hc,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [14334,540.252502,9653.5
6515,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Micropsectra radialis,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,838.203796,9653.5
6516,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,135.585663,9653.5
6517,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Micropsectra radialis,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,750.148499,9653.5
6518,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Background,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,204.192841,9653.5
6519,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,113.050484,9653.5
6520,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,37.301662,9653.5
6521,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,142.91362,9653.5
6522,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,121.308517,9653.5
6523,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,65.351852,9653.5
6524,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Multiple,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,406.575226,9653.5
6525,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,34.446438,9653.5
6526,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Fragmented hc,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,54.628792,9653.5
6527,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,114.098328,9653.5
6528,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Micropsectra radialis,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,968.159668,9653.5
6529,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,35.853058,9653.5
6530,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Multiple,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,416.718048,9653.5
6531,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,71.967567,9653.5
6532,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,115.065567,9653.5
6533,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Background,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,,9653.5
6534,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Micropsectra radialis,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,943.075195,9653.5
6535,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Background,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,171.871017,9653.5
6536,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,60.310078,9653.5
6537,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Pollen,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,198.485413,9653.5
6538,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,40.182655,9653.5
6539,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,80.815193,9653.5
6540,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Particles,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,926.768555,9653.5
6541,D:\insectPtemp_repo\images\Segmented images ldrs\Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,Background,Annotation-LDRS-06-01 Dr03 1_2 DEF ABC 1 [1765,,9653.5
