id,image,label,sample,m_majorAxis
4191,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region2_Rectangle (19880,Tanypodinae,77_Br2_.scn - Peleagea 35_3a_a_,63.725231
4192,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region2_Rectangle (19880,Fragmented hc,77_Br2_.scn - Peleagea 35_3a_a_,108.556664
4193,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region2_Rectangle (19880,Particles,77_Br2_.scn - Peleagea 35_3a_a_,67.358597
4194,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region2_Rectangle (19880,Tanytarsus lugens,77_Br2_.scn - Peleagea 35_3a_a_,297.282837
4195,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region2_Rectangle (19880,Fragmented hc,77_Br2_.scn - Peleagea 35_3a_a_,77.151573
4196,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region2_Rectangle (19880,Particles,77_Br2_.scn - Peleagea 35_3a_a_,311.369263
4197,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region2_Rectangle (19880,Tanytarsus lugens,77_Br2_.scn - Peleagea 35_3a_a_,216.928452
4198,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region2_Rectangle (19880,Tanytarsus lugens,77_Br2_.scn - Peleagea 35_3a_a_,263.83316
4199,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region2_Rectangle (19880,Fragmented hc,77_Br2_.scn - Peleagea 35_3a_a_,93.56221
4200,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region2_Rectangle (19880,Multiple,77_Br2_.scn - Peleagea 35_3a_a_,856.154602
4201,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region2_Rectangle (19880,Particles,77_Br2_.scn - Peleagea 35_3a_a_,726.95929
4202,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region2_Rectangle (19880,Fragmented hc,77_Br2_.scn - Peleagea 35_3a_a_,458.629242
4203,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region2_Rectangle (19880,Orthocladiinae Diamesinae,77_Br2_.scn - Peleagea 35_3a_a_,181.608994
4204,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region2_Rectangle (19880,Corynoneura spp,77_Br2_.scn - Peleagea 35_3a_a_,237.010117
4205,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region2_Rectangle (19880,Particles,77_Br2_.scn - Peleagea 35_3a_a_,39.862888
4206,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region2_Rectangle (19880,Fragmented hc,77_Br2_.scn - Peleagea 35_3a_a_,142.630768
4207,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region2_Rectangle (19880,Fragmented hc,77_Br2_.scn - Peleagea 35_3a_a_,188.049194
4208,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region3_Rectangle (3200,Background,77_Br2_.scn - Peleagea 35_3a_a_,247.159943
4209,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region3_Rectangle (3200,Multiple,77_Br2_.scn - Peleagea 35_3a_a_,365.991333
4210,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region3_Rectangle (3200,Fragmented hc,77_Br2_.scn - Peleagea 35_3a_a_,291.092896
4211,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region3_Rectangle (3200,Background,77_Br2_.scn - Peleagea 35_3a_a_,150.626678
4212,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region3_Rectangle (3200,Tanytarsus lugens,77_Br2_.scn - Peleagea 35_3a_a_,255.426483
4213,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region3_Rectangle (3200,Micropsectra radialis,77_Br2_.scn - Peleagea 35_3a_a_,246.534088
4214,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region3_Rectangle (3200,Corynoneura spp,77_Br2_.scn - Peleagea 35_3a_a_,121.949677
4215,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region3_Rectangle (3200,Mandible,77_Br2_.scn - Peleagea 35_3a_a_,139.127167
4216,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region3_Rectangle (3200,Fragmented hc,77_Br2_.scn - Peleagea 35_3a_a_,175.497696
4217,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region3_Rectangle (3200,Tanytarsus lugens,77_Br2_.scn - Peleagea 35_3a_a_,247.39212
4218,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region3_Rectangle (3200,Fragmented hc,77_Br2_.scn - Peleagea 35_3a_a_,175.339645
4219,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region3_Rectangle (3200,Micropsectra radialis,77_Br2_.scn - Peleagea 35_3a_a_,301.760803
4220,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region3_Rectangle (3200,Background,77_Br2_.scn - Peleagea 35_3a_a_,73.972572
4221,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region3_Rectangle (3200,Micropsectra radialis,77_Br2_.scn - Peleagea 35_3a_a_,311.526184
4222,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region3_Rectangle (3200,Micropsectra radialis,77_Br2_.scn - Peleagea 35_3a_a_,302.623413
4223,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region3_Rectangle (3200,Fragmented hc,77_Br2_.scn - Peleagea 35_3a_a_,165.261581
4224,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_.scn - Peleagea 35_3a_a_c\region3_Rectangle (3200,Tanytarsus spp,77_Br2_.scn - Peleagea 35_3a_a_,160.992065
4225,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_B_.scn - Peleagea 35_3b_d\region1_Rectangle (392,Background,77_Br2_B_.scn - Peleagea 35_3b_,56.553047
4226,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_B_.scn - Peleagea 35_3b_d\region1_Rectangle (392,Blurry specimens,77_Br2_B_.scn - Peleagea 35_3b_,91.648178
4227,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_B_.scn - Peleagea 35_3b_d\region1_Rectangle (392,Fragmented hc,77_Br2_B_.scn - Peleagea 35_3b_,134.040924
4228,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_B_.scn - Peleagea 35_3b_d\region1_Rectangle (392,Heterotrissocladius marcidus,77_Br2_B_.scn - Peleagea 35_3b_,195.159576
4229,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_B_.scn - Peleagea 35_3b_d\region1_Rectangle (392,Multiple,77_Br2_B_.scn - Peleagea 35_3b_,1001.606689
4230,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_B_.scn - Peleagea 35_3b_d\region1_Rectangle (392,Mandible,77_Br2_B_.scn - Peleagea 35_3b_,147.700073
4231,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_B_.scn - Peleagea 35_3b_d\region1_Rectangle (392,unsure,77_Br2_B_.scn - Peleagea 35_3b_,118.710228
4232,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_B_.scn - Peleagea 35_3b_d\region1_Rectangle (392,Fragmented hc,77_Br2_B_.scn - Peleagea 35_3b_,136.188675
4233,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_B_.scn - Peleagea 35_3b_d\region1_Rectangle (392,Fragmented hc,77_Br2_B_.scn - Peleagea 35_3b_,175.8125
4234,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_B_.scn - Peleagea 35_3b_d\region1_Rectangle (392,Tanytarsus lugens,77_Br2_B_.scn - Peleagea 35_3b_,200.265335
4235,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_B_.scn - Peleagea 35_3b_d\region1_Rectangle (392,Blurry specimens,77_Br2_B_.scn - Peleagea 35_3b_,81.274078
4236,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_B_.scn - Peleagea 35_3b_d\region1_Rectangle (392,Background,77_Br2_B_.scn - Peleagea 35_3b_,37.202946
4237,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_B_.scn - Peleagea 35_3b_d\region1_Rectangle (392,Blurry specimens,77_Br2_B_.scn - Peleagea 35_3b_,46.616203
4238,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_B_.scn - Peleagea 35_3b_d\region1_Rectangle (392,Blurry specimens,77_Br2_B_.scn - Peleagea 35_3b_,59.921349
4239,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_B_.scn - Peleagea 35_3b_d\region1_Rectangle (392,Background,77_Br2_B_.scn - Peleagea 35_3b_,114.29599
4240,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_B_.scn - Peleagea 35_3b_d\region1_Rectangle (392,Particles,77_Br2_B_.scn - Peleagea 35_3b_,540.153381
4241,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_B_.scn - Peleagea 35_3b_d\region1_Rectangle (392,Tanypodinae,77_Br2_B_.scn - Peleagea 35_3b_,290.190308
4242,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_B_.scn - Peleagea 35_3b_d\region1_Rectangle (392,Microtendipes pedellus,77_Br2_B_.scn - Peleagea 35_3b_,78.115334
4243,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_B_.scn - Peleagea 35_3b_d\region1_Rectangle (392,Background,77_Br2_B_.scn - Peleagea 35_3b_,92.475212
4244,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_B_.scn - Peleagea 35_3b_d\region1_Rectangle (392,Blurry specimens,77_Br2_B_.scn - Peleagea 35_3b_,81.345032
4245,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_B_.scn - Peleagea 35_3b_d\region1_Rectangle (392,Background,77_Br2_B_.scn - Peleagea 35_3b_,88.265198
4246,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_B_.scn - Peleagea 35_3b_d\region1_Rectangle (392,Blurry specimens,77_Br2_B_.scn - Peleagea 35_3b_,67.508308
4247,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_B_.scn - Peleagea 35_3b_d\region1_Rectangle (392,Background,77_Br2_B_.scn - Peleagea 35_3b_,45.89045
4248,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_B_.scn - Peleagea 35_3b_d\region1_Rectangle (392,Blurry specimens,77_Br2_B_.scn - Peleagea 35_3b_,78.159378
4249,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_B_.scn - Peleagea 35_3b_d\region1_Rectangle (392,Fragmented hc,77_Br2_B_.scn - Peleagea 35_3b_,65.732269
4250,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_B_.scn - Peleagea 35_3b_d\region1_Rectangle (392,Blurry specimens,77_Br2_B_.scn - Peleagea 35_3b_,93.649391
4251,D:\insectPtemp_repo\images\Segmented images_Peleaga\77_Br2_B_.scn - Peleagea 35_3b_d\region1_Rectangle (392,Micropsectra radialis,77_Br2_B_.scn - Peleagea 35_3b_,280.986847
4252,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region1_Rectangle (22661,Fragmented hc,78_Br2_.scn - Peleagea 35_4_a_,82.315659
4253,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region1_Rectangle (22661,Background,78_Br2_.scn - Peleagea 35_4_a_,217.155624
4254,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region1_Rectangle (22661,Background,78_Br2_.scn - Peleagea 35_4_a_,200.250687
4255,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region1_Rectangle (22661,unsure,78_Br2_.scn - Peleagea 35_4_a_,87.407379
4256,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region1_Rectangle (22661,Background,78_Br2_.scn - Peleagea 35_4_a_,163.816284
4257,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region1_Rectangle (22661,Background,78_Br2_.scn - Peleagea 35_4_a_,268.604645
4258,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region1_Rectangle (22661,Particles,78_Br2_.scn - Peleagea 35_4_a_,267.73526
4259,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region1_Rectangle (22661,Fragmented hc,78_Br2_.scn - Peleagea 35_4_a_,148.347458
4260,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region1_Rectangle (22661,Background,78_Br2_.scn - Peleagea 35_4_a_,70.991119
4261,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region1_Rectangle (22661,Pentaneurini spp,78_Br2_.scn - Peleagea 35_4_a_,67.295654
4262,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region1_Rectangle (22661,Background,78_Br2_.scn - Peleagea 35_4_a_,430.572632
4263,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region1_Rectangle (22661,Fragmented hc,78_Br2_.scn - Peleagea 35_4_a_,175.107666
4264,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region1_Rectangle (22661,Background,78_Br2_.scn - Peleagea 35_4_a_,203.051437
4265,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region1_Rectangle (22661,Background,78_Br2_.scn - Peleagea 35_4_a_,154.655304
4266,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region1_Rectangle (22661,unsure,78_Br2_.scn - Peleagea 35_4_a_,152.758377
4267,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region1_Rectangle (22661,Background,78_Br2_.scn - Peleagea 35_4_a_,290.874176
4268,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region1_Rectangle (22661,Fragmented hc,78_Br2_.scn - Peleagea 35_4_a_,94.094505
4269,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region1_Rectangle (22661,Corynoneura spp,78_Br2_.scn - Peleagea 35_4_a_,167.865219
4270,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region1_Rectangle (22661,Background,78_Br2_.scn - Peleagea 35_4_a_,183.314026
4271,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region1_Rectangle (22661,Tanytarsus lugens,78_Br2_.scn - Peleagea 35_4_a_,238.527222
4272,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region1_Rectangle (22661,Background,78_Br2_.scn - Peleagea 35_4_a_,44.692387
4273,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region1_Rectangle (22661,Heterotrissocladius marcidus,78_Br2_.scn - Peleagea 35_4_a_,154.152008
4274,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region1_Rectangle (22661,Background,78_Br2_.scn - Peleagea 35_4_a_,303.969452
4275,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region1_Rectangle (22661,Fragmented hc,78_Br2_.scn - Peleagea 35_4_a_,189.39595
4276,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region2_Rectangle (4419,Tanytarsus lugens,78_Br2_.scn - Peleagea 35_4_a_,222.594238
4277,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region2_Rectangle (4419,Multiple,78_Br2_.scn - Peleagea 35_4_a_,217.018723
4278,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region2_Rectangle (4419,Fragmented hc,78_Br2_.scn - Peleagea 35_4_a_,188.008499
4279,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region2_Rectangle (4419,others,78_Br2_.scn - Peleagea 35_4_a_,92.617432
4280,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region2_Rectangle (4419,Fragmented hc,78_Br2_.scn - Peleagea 35_4_a_,224.686172
4281,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region2_Rectangle (4419,Fragmented hc,78_Br2_.scn - Peleagea 35_4_a_,113.687737
4282,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region2_Rectangle (4419,Particles,78_Br2_.scn - Peleagea 35_4_a_,154.254898
4283,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region2_Rectangle (4419,Micropsectra radialis,78_Br2_.scn - Peleagea 35_4_a_,222.903
4284,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region2_Rectangle (4419,Chaoborus th,78_Br2_.scn - Peleagea 35_4_a_,202.941284
4285,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region2_Rectangle (4419,Psectrocladius spp,78_Br2_.scn - Peleagea 35_4_a_,159.787567
4286,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region2_Rectangle (4419,Particles,78_Br2_.scn - Peleagea 35_4_a_,719.811462
4287,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region2_Rectangle (4419,Fragmented hc,78_Br2_.scn - Peleagea 35_4_a_,242.288925
4288,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region2_Rectangle (4419,Fragmented hc,78_Br2_.scn - Peleagea 35_4_a_,129.310287
4289,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region2_Rectangle (4419,Fragmented hc,78_Br2_.scn - Peleagea 35_4_a_,85.977837
4290,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region2_Rectangle (4419,unsure,78_Br2_.scn - Peleagea 35_4_a_,137.46843
4291,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region2_Rectangle (4419,Micropsectra radialis,78_Br2_.scn - Peleagea 35_4_a_,291.418701
4292,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region2_Rectangle (4419,Paratanytarsus austriacus,78_Br2_.scn - Peleagea 35_4_a_,167.219101
4293,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region2_Rectangle (4419,Multiple,78_Br2_.scn - Peleagea 35_4_a_,476.894226
4294,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region2_Rectangle (4419,Chironomus spp,78_Br2_.scn - Peleagea 35_4_a_,167.789978
4295,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region2_Rectangle (4419,Fragmented hc,78_Br2_.scn - Peleagea 35_4_a_,151.022919
4296,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region3_Rectangle (26650,Background,78_Br2_.scn - Peleagea 35_4_a_,167.075302
4297,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region3_Rectangle (26650,Multiple,78_Br2_.scn - Peleagea 35_4_a_,196.079178
4298,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region3_Rectangle (26650,Polypedilum spp,78_Br2_.scn - Peleagea 35_4_a_,147.065414
4299,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region3_Rectangle (26650,Fragmented hc,78_Br2_.scn - Peleagea 35_4_a_,107.660332
4300,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region3_Rectangle (26650,Fragmented hc,78_Br2_.scn - Peleagea 35_4_a_,92.887794
4301,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region3_Rectangle (26650,Background,78_Br2_.scn - Peleagea 35_4_a_,185.425827
4302,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region3_Rectangle (26650,Fragmented hc,78_Br2_.scn - Peleagea 35_4_a_,92.956383
4303,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region3_Rectangle (26650,Corynoneura spp,78_Br2_.scn - Peleagea 35_4_a_,116.762383
4304,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region3_Rectangle (26650,Corynoneura spp,78_Br2_.scn - Peleagea 35_4_a_,129.484039
4305,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region3_Rectangle (26650,Fragmented hc,78_Br2_.scn - Peleagea 35_4_a_,64.465767
4306,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region3_Rectangle (26650,Multiple,78_Br2_.scn - Peleagea 35_4_a_,411.377716
4307,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region3_Rectangle (26650,Fragmented hc,78_Br2_.scn - Peleagea 35_4_a_,286.99649
4308,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region3_Rectangle (26650,Tanytarsus lugens,78_Br2_.scn - Peleagea 35_4_a_,238.095474
4309,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region3_Rectangle (26650,Fragmented hc,78_Br2_.scn - Peleagea 35_4_a_,135.305588
4310,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region3_Rectangle (26650,Chaoborus mandible,78_Br2_.scn - Peleagea 35_4_a_,30.621559
4311,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region3_Rectangle (26650,Fragmented hc,78_Br2_.scn - Peleagea 35_4_a_,254.702515
4312,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region4_Rectangle (1915,Micropsectra insignilobus,78_Br2_.scn - Peleagea 35_4_a_,222.580185
4313,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region4_Rectangle (1915,Fragmented hc,78_Br2_.scn - Peleagea 35_4_a_,197.841415
4314,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region4_Rectangle (1915,Micropsectra radialis,78_Br2_.scn - Peleagea 35_4_a_,189.273544
4315,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region4_Rectangle (1915,Fragmented hc,78_Br2_.scn - Peleagea 35_4_a_,140.281418
4316,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region4_Rectangle (1915,Background,78_Br2_.scn - Peleagea 35_4_a_,151.973404
4317,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region4_Rectangle (1915,Tanypodinae,78_Br2_.scn - Peleagea 35_4_a_,279.21048
4318,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region4_Rectangle (1915,Corynoneura spp,78_Br2_.scn - Peleagea 35_4_a_,33.28265
4319,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region4_Rectangle (1915,Micropsectra radialis,78_Br2_.scn - Peleagea 35_4_a_,256.401764
4320,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region4_Rectangle (1915,Background,78_Br2_.scn - Peleagea 35_4_a_,233.17659
4321,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region4_Rectangle (1915,Fragmented hc,78_Br2_.scn - Peleagea 35_4_a_,156.915192
4322,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region4_Rectangle (1915,Fragmented hc,78_Br2_.scn - Peleagea 35_4_a_,125.769867
4323,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region4_Rectangle (1915,Fragmented hc,78_Br2_.scn - Peleagea 35_4_a_,141.374573
4324,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region4_Rectangle (1915,Fragmented hc,78_Br2_.scn - Peleagea 35_4_a_,130.277496
4325,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region4_Rectangle (1915,Tanypodinae,78_Br2_.scn - Peleagea 35_4_a_,256.147583
4326,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region4_Rectangle (1915,Corynoneura spp,78_Br2_.scn - Peleagea 35_4_a_,182.71582
4327,D:\insectPtemp_repo\images\Segmented images_Peleaga\78_Br2_.scn - Peleagea 35_4_a_d\region4_Rectangle (1915,Fragmented hc,78_Br2_.scn - Peleagea 35_4_a_,36.758286
