id,image,label,sample,m_majorAxis
1390,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1719-ROY 09 A 6a-2 70-71_3.czi - ScanRegion14.jpg,Micropsectra insignilobus,1719-ROY 09 A 6a-2 70-71_3.czi - ScanRegion1,459.754486
1391,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1720-ROY 09 A 6a-2 70-71_3.czi - ScanRegion14.jpg,Micropsectra insignilobus,1720-ROY 09 A 6a-2 70-71_3.czi - ScanRegion1,87.93364
1392,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1721-ROY 09 A 6a-2 70-71_3.czi - ScanRegion3.jpg,Micropsectra insignilobus,1721-ROY 09 A 6a-2 70-71_3.czi - ScanRegion,101.145653
1393,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1722-ROY 09 A 6a-2 70-71_3.czi - ScanRegion6.jpg,Micropsectra insignilobus,1722-ROY 09 A 6a-2 70-71_3.czi - ScanRegion,88.894173
1394,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1724-ROY 09 A 6a-2 73-74.czi - ScanRegion18.jpg,Fragmented hc,1724-ROY 09 A 6a-2 73-74.czi - ScanRegion1,192.281921
1395,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1726-ROY 09 A 6a-2 73-74.czi - ScanRegion1.jpg,Micropsectra insignilobus,1726-ROY 09 A 6a-2 73-74.czi - ScanRegion,43.660519
1396,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1727-ROY 09 A 6a-2 73-74.czi - ScanRegion1.jpg,Micropsectra insignilobus,1727-ROY 09 A 6a-2 73-74.czi - ScanRegion,42.801899
1397,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1729-ROY 09 A 6a-2 73-74.czi - ScanRegion21.jpg,Micropsectra insignilobus,1729-ROY 09 A 6a-2 73-74.czi - ScanRegion2,48.153637
1398,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1730-ROY 09 A 6a-2 73-74.czi - ScanRegion21.jpg,Micropsectra insignilobus,1730-ROY 09 A 6a-2 73-74.czi - ScanRegion2,104.496368
1399,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1731-ROY 09 A 6a-2 73-74.czi - ScanRegion22.jpg,Micropsectra insignilobus,1731-ROY 09 A 6a-2 73-74.czi - ScanRegion2,59.017235
1400,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1735-ROY 09 A 6a-2 73-74.czi - ScanRegion5.jpg,Micropsectra insignilobus,1735-ROY 09 A 6a-2 73-74.czi - ScanRegion,96.607033
1401,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1736-ROY 09 A 6a-2 73-74.czi - ScanRegion6.jpg,Micropsectra insignilobus,1736-ROY 09 A 6a-2 73-74.czi - ScanRegion,94.07856
1402,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1738-ROY 09 A 6a-2 73-74_1.czi - ScanRegion10.jpg,Micropsectra insignilobus,1738-ROY 09 A 6a-2 73-74_1.czi - ScanRegion1,98.352982
1403,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1739-ROY 09 A 6a-2 73-74_1.czi - ScanRegion11.jpg,Micropsectra insignilobus,1739-ROY 09 A 6a-2 73-74_1.czi - ScanRegion1,157.952042
1404,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1740-ROY 09 A 6a-2 73-74_1.czi - ScanRegion11.jpg,Blurry specimens,1740-ROY 09 A 6a-2 73-74_1.czi - ScanRegion1,52.071575
1405,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1742-ROY 09 A 6a-2 73-74_1.czi - ScanRegion12.jpg,Micropsectra insignilobus,1742-ROY 09 A 6a-2 73-74_1.czi - ScanRegion1,59.377525
1406,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1743-ROY 09 A 6a-2 73-74_1.czi - ScanRegion14.jpg,Acari spp,1743-ROY 09 A 6a-2 73-74_1.czi - ScanRegion1,38.882511
1407,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1745-ROY 09 A 6a-2 73-74_1.czi - ScanRegion19.jpg,Micropsectra insignilobus,1745-ROY 09 A 6a-2 73-74_1.czi - ScanRegion1,54.687946
1408,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1750-ROY 09 A 6a-2 73-74_1.czi - ScanRegion19.jpg,Micropsectra insignilobus,1750-ROY 09 A 6a-2 73-74_1.czi - ScanRegion1,158.032364
1409,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1751-ROY 09 A 6a-2 73-74_1.czi - ScanRegion19.jpg,Micropsectra insignilobus,1751-ROY 09 A 6a-2 73-74_1.czi - ScanRegion1,47.542656
1410,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1755-ROY 09 A 6a-2 73-74_1.czi - ScanRegion9.jpg,Micropsectra insignilobus,1755-ROY 09 A 6a-2 73-74_1.czi - ScanRegion,63.28101
1411,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1756-ROY 09 A 6a-2 73-74_2.czi - ScanRegion10.jpg,Micropsectra insignilobus,1756-ROY 09 A 6a-2 73-74_2.czi - ScanRegion1,101.4207
1412,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1757-ROY 09 A 6a-2 73-74_2.czi - ScanRegion10.jpg,Micropsectra insignilobus,1757-ROY 09 A 6a-2 73-74_2.czi - ScanRegion1,69.9729
1413,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1758-ROY 09 A 6a-2 73-74_2.czi - ScanRegion11.jpg,Micropsectra insignilobus,1758-ROY 09 A 6a-2 73-74_2.czi - ScanRegion1,120.611557
1414,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1759-ROY 09 A 6a-2 73-74_2.czi - ScanRegion11.jpg,Micropsectra insignilobus,1759-ROY 09 A 6a-2 73-74_2.czi - ScanRegion1,160.274643
1415,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1762-ROY 09 A 6a-2 73-74_2.czi - ScanRegion19.jpg,Micropsectra insignilobus,1762-ROY 09 A 6a-2 73-74_2.czi - ScanRegion1,93.66465
1416,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1763-ROY 09 A 6a-2 73-74_2.czi - ScanRegion19.jpg,Micropsectra insignilobus,1763-ROY 09 A 6a-2 73-74_2.czi - ScanRegion1,39.43927
1417,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1765-ROY 09 A 6a-2 73-74_2.czi - ScanRegion19.jpg,Micropsectra insignilobus,1765-ROY 09 A 6a-2 73-74_2.czi - ScanRegion1,30.476021
1418,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1768-ROY 09 A 6a-2 73-74_2.czi - ScanRegion3.jpg,unsure,1768-ROY 09 A 6a-2 73-74_2.czi - ScanRegion,200.225693
1419,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1769-ROY 09 A 6a-2 73-74_2.czi - ScanRegion4.jpg,Micropsectra insignilobus,1769-ROY 09 A 6a-2 73-74_2.czi - ScanRegion,61.527554
1420,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1770-ROY 09 A 6a-2 73-74_2.czi - ScanRegion8.jpg,Micropsectra insignilobus,1770-ROY 09 A 6a-2 73-74_2.czi - ScanRegion,128.338684
1421,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1771-ROY 09 A 6a-2 73-74_2.czi - ScanRegion8.jpg,Micropsectra insignilobus,1771-ROY 09 A 6a-2 73-74_2.czi - ScanRegion,100.204704
1422,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1773-ROY 09 A 6a-2 73-74_2.czi - ScanRegion9.jpg,Micropsectra insignilobus,1773-ROY 09 A 6a-2 73-74_2.czi - ScanRegion,103.871506
1423,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1776-ROY 09 A 6a-2 73-74_3.czi - ScanRegion0.jpg,Micropsectra insignilobus,1776-ROY 09 A 6a-2 73-74_3.czi - ScanRegion,99.398796
1424,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1777-ROY 09 A 6a-2 73-74_3.czi - ScanRegion0.jpg,Micropsectra insignilobus,1777-ROY 09 A 6a-2 73-74_3.czi - ScanRegion,62.03186
1425,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1778-ROY 09 A 6a-2 73-74_3.czi - ScanRegion11.jpg,Micropsectra insignilobus,1778-ROY 09 A 6a-2 73-74_3.czi - ScanRegion1,99.766586
1426,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1779-ROY 09 A 6a-2 73-74_3.czi - ScanRegion12.jpg,Micropsectra insignilobus,1779-ROY 09 A 6a-2 73-74_3.czi - ScanRegion1,130.634995
1427,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1781-ROY 09 A 6a-2 73-74_3.czi - ScanRegion14.jpg,Chaoborus mandible,1781-ROY 09 A 6a-2 73-74_3.czi - ScanRegion1,115.986221
1428,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1783-ROY 09 A 6a-2 73-74_3.czi - ScanRegion1.jpg,Micropsectra insignilobus,1783-ROY 09 A 6a-2 73-74_3.czi - ScanRegion,74.234886
1429,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1784-ROY 09 A 6a-2 73-74_3.czi - ScanRegion1.jpg,Fragmented hc,1784-ROY 09 A 6a-2 73-74_3.czi - ScanRegion,89.689163
1430,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1787-ROY 09 A 6a-2 73-74_3.czi - ScanRegion1.jpg,Micropsectra insignilobus,1787-ROY 09 A 6a-2 73-74_3.czi - ScanRegion,48.766243
1431,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1788-ROY 09 A 6a-2 73-74_3.czi - ScanRegion1.jpg,Micropsectra insignilobus,1788-ROY 09 A 6a-2 73-74_3.czi - ScanRegion,197.125381
1432,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1793-ROY 09 A 6a-2 73-74_3.czi - ScanRegion9.jpg,Micropsectra insignilobus,1793-ROY 09 A 6a-2 73-74_3.czi - ScanRegion,97.462448
1433,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1794-ROY 09 A 6a-2 73-74_3.czi - ScanRegion9.jpg,Micropsectra insignilobus,1794-ROY 09 A 6a-2 73-74_3.czi - ScanRegion,18.41102
1434,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1795-ROY 09 A 6a-2 73-74_4.czi - ScanRegion10.jpg,Blurry specimens,1795-ROY 09 A 6a-2 73-74_4.czi - ScanRegion1,66.696564
1435,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1796-ROY 09 A 6a-2 73-74_4.czi - ScanRegion10.jpg,Micropsectra insignilobus,1796-ROY 09 A 6a-2 73-74_4.czi - ScanRegion1,98.391075
1436,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1797-ROY 09 A 6a-2 73-74_4.czi - ScanRegion10.jpg,Micropsectra insignilobus,1797-ROY 09 A 6a-2 73-74_4.czi - ScanRegion1,109.364044
1437,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1798-ROY 09 A 6a-2 73-74_4.czi - ScanRegion10.jpg,Micropsectra insignilobus,1798-ROY 09 A 6a-2 73-74_4.czi - ScanRegion1,32.013763
1438,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1799-ROY 09 A 6a-2 73-74_4.czi - ScanRegion10.jpg,Blurry specimens,1799-ROY 09 A 6a-2 73-74_4.czi - ScanRegion1,71.852516
1439,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1800-ROY 09 A 6a-2 73-74_4.czi - ScanRegion11.jpg,Micropsectra insignilobus,1800-ROY 09 A 6a-2 73-74_4.czi - ScanRegion1,64.957848
1440,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1801-ROY 09 A 6a-2 73-74_4.czi - ScanRegion12.jpg,Fragmented hc,1801-ROY 09 A 6a-2 73-74_4.czi - ScanRegion1,32.538277
1441,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1803-ROY 09 A 6a-2 73-74_4.czi - ScanRegion12.jpg,Micropsectra insignilobus,1803-ROY 09 A 6a-2 73-74_4.czi - ScanRegion1,101.108582
1442,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1804-ROY 09 A 6a-2 73-74_4.czi - ScanRegion14.jpg,Micropsectra insignilobus,1804-ROY 09 A 6a-2 73-74_4.czi - ScanRegion1,174.600677
1443,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1806-ROY 09 A 6a-2 73-74_4.czi - ScanRegion14.jpg,Micropsectra insignilobus,1806-ROY 09 A 6a-2 73-74_4.czi - ScanRegion1,81.296593
1444,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1807-ROY 09 A 6a-2 73-74_4.czi - ScanRegion14.jpg,Micropsectra insignilobus,1807-ROY 09 A 6a-2 73-74_4.czi - ScanRegion1,103.842018
1445,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1808-ROY 09 A 6a-2 73-74_4.czi - ScanRegion14.jpg,Micropsectra insignilobus,1808-ROY 09 A 6a-2 73-74_4.czi - ScanRegion1,80.64637
1446,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1815-ROY 09 A 6a-2 73-74_4.czi - ScanRegion3.jpg,Micropsectra insignilobus,1815-ROY 09 A 6a-2 73-74_4.czi - ScanRegion,44.586315
1447,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1817-ROY 09 A 6a-2 73-74_5.czi - ScanRegion0.jpg,Micropsectra insignilobus,1817-ROY 09 A 6a-2 73-74_5.czi - ScanRegion,75.604637
1448,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1818-ROY 09 A 6a-2 73-74_5.czi - ScanRegion0.jpg,Fragmented hc,1818-ROY 09 A 6a-2 73-74_5.czi - ScanRegion,27.438019
1449,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1819-ROY 09 A 6a-2 73-74_5.czi - ScanRegion0.jpg,Micropsectra insignilobus,1819-ROY 09 A 6a-2 73-74_5.czi - ScanRegion,54.322304
1450,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1820-ROY 09 A 6a-2 73-74_5.czi - ScanRegion0.jpg,Micropsectra insignilobus,1820-ROY 09 A 6a-2 73-74_5.czi - ScanRegion,52.974583
1451,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1821-ROY 09 A 6a-2 73-74_5.czi - ScanRegion0.jpg,Micropsectra insignilobus,1821-ROY 09 A 6a-2 73-74_5.czi - ScanRegion,66.390236
1452,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1822-ROY 09 A 6a-2 73-74_5.czi - ScanRegion0.jpg,Micropsectra insignilobus,1822-ROY 09 A 6a-2 73-74_5.czi - ScanRegion,68.365593
1453,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1823-ROY 09 A 6a-2 73-74_5.czi - ScanRegion11.jpg,Micropsectra insignilobus,1823-ROY 09 A 6a-2 73-74_5.czi - ScanRegion1,82.111397
1454,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1825-ROY 09 A 6a-2 73-74_5.czi - ScanRegion11.jpg,Micropsectra insignilobus,1825-ROY 09 A 6a-2 73-74_5.czi - ScanRegion1,181.954773
1455,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1826-ROY 09 A 6a-2 73-74_5.czi - ScanRegion11.jpg,Micropsectra insignilobus,1826-ROY 09 A 6a-2 73-74_5.czi - ScanRegion1,91.709778
1456,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1829-ROY 09 A 6a-2 73-74_5.czi - ScanRegion1.jpg,Micropsectra insignilobus,1829-ROY 09 A 6a-2 73-74_5.czi - ScanRegion,63.880814
1457,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1831-ROY 09 A 6a-2 73-74_5.czi - ScanRegion4.jpg,Micropsectra insignilobus,1831-ROY 09 A 6a-2 73-74_5.czi - ScanRegion,74.981987
1458,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1834-ROY 09 A 6a-2 73-74_5.czi - ScanRegion6.jpg,Micropsectra insignilobus,1834-ROY 09 A 6a-2 73-74_5.czi - ScanRegion,86.171112
1459,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1837-ROY 09 A 6a-2 73-74_6.czi - ScanRegion11.jpg,Micropsectra insignilobus,1837-ROY 09 A 6a-2 73-74_6.czi - ScanRegion1,94.976593
1460,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1838-ROY 09 A 6a-2 73-74_6.czi - ScanRegion15.jpg,Micropsectra insignilobus,1838-ROY 09 A 6a-2 73-74_6.czi - ScanRegion1,66.172432
1461,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1841-ROY 09 A 6a-2 73-74_6.czi - ScanRegion2.jpg,Micropsectra insignilobus,1841-ROY 09 A 6a-2 73-74_6.czi - ScanRegion,119.097672
1462,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1843-ROY 09 A 6a-2 73-74_6.czi - ScanRegion2.jpg,Micropsectra insignilobus,1843-ROY 09 A 6a-2 73-74_6.czi - ScanRegion,79.508263
1463,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1850-ROY 09 A 6a-2 73-74_7.czi - ScanRegion15.jpg,Micropsectra insignilobus,1850-ROY 09 A 6a-2 73-74_7.czi - ScanRegion1,34.12207
1464,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1851-ROY 09 A 6a-2 73-74_7.czi - ScanRegion2.jpg,Micropsectra insignilobus,1851-ROY 09 A 6a-2 73-74_7.czi - ScanRegion,105.455444
1465,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1852-ROY 09 A 6a-2 73-74_7.czi - ScanRegion3.jpg,Micropsectra insignilobus,1852-ROY 09 A 6a-2 73-74_7.czi - ScanRegion,15.805542
1466,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1853-ROY 09 A 6a-2 73-74_7.czi - ScanRegion3.jpg,Micropsectra insignilobus,1853-ROY 09 A 6a-2 73-74_7.czi - ScanRegion,89.234619
1467,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1854-ROY 09 A 6a-2 73-74_7.czi - ScanRegion4.jpg,Micropsectra insignilobus,1854-ROY 09 A 6a-2 73-74_7.czi - ScanRegion,60.686092
1468,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1855-ROY 09 A 6a-2 73-74_7.czi - ScanRegion4.jpg,Micropsectra insignilobus,1855-ROY 09 A 6a-2 73-74_7.czi - ScanRegion,107.69046
1469,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1856-ROY 09 A 6a-2 73-74_7.czi - ScanRegion4.jpg,Micropsectra insignilobus,1856-ROY 09 A 6a-2 73-74_7.czi - ScanRegion,33.445992
1470,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1857-ROY 09 A 6a-2 73-74_7.czi - ScanRegion4.jpg,Micropsectra insignilobus,1857-ROY 09 A 6a-2 73-74_7.czi - ScanRegion,58.079357
1471,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1858-ROY 09 A 6a-2 73-74_7.czi - ScanRegion4.jpg,Micropsectra insignilobus,1858-ROY 09 A 6a-2 73-74_7.czi - ScanRegion,148.559677
1472,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1859-ROY 09 A 6a-2 73-74_7.czi - ScanRegion5.jpg,Blurry specimens,1859-ROY 09 A 6a-2 73-74_7.czi - ScanRegion,19.128834
1473,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1860-ROY 09 A 6a-2 73-74_7.czi - ScanRegion9.jpg,Micropsectra insignilobus,1860-ROY 09 A 6a-2 73-74_7.czi - ScanRegion,52.511555
1474,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1862-ROY 09 A 6a-2 73-74_7.czi - ScanRegion9.jpg,Micropsectra insignilobus,1862-ROY 09 A 6a-2 73-74_7.czi - ScanRegion,86.279793
1475,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1865-ROY 09 A 6a-2 73-74_8.czi - ScanRegion5.jpg,Micropsectra insignilobus,1865-ROY 09 A 6a-2 73-74_8.czi - ScanRegion,111.328239
1476,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1866-ROY 09 A 6a-2 73-74_8.czi - ScanRegion5.jpg,Micropsectra insignilobus,1866-ROY 09 A 6a-2 73-74_8.czi - ScanRegion,53.395947
1477,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1867-ROY 09 A 6a-2 73-74_8.czi - ScanRegion5.jpg,Fragmented hc,1867-ROY 09 A 6a-2 73-74_8.czi - ScanRegion,67.332497
1478,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1868-ROY 09 A 6a-2 73-74_8.czi - ScanRegion5.jpg,Micropsectra insignilobus,1868-ROY 09 A 6a-2 73-74_8.czi - ScanRegion,67.746468
1479,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1869-ROY 09 A 6a-2 73-74_8.czi - ScanRegion5.jpg,Micropsectra insignilobus,1869-ROY 09 A 6a-2 73-74_8.czi - ScanRegion,51.063896
1480,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1879-ROY 09 A 6a-2 80-81.czi - ScanRegion19.jpg,Micropsectra insignilobus,1879-ROY 09 A 6a-2 80-81.czi - ScanRegion1,64.475639
1481,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1881-ROY 09 A 6a-2 80-81.czi - ScanRegion19.jpg,Micropsectra insignilobus,1881-ROY 09 A 6a-2 80-81.czi - ScanRegion1,43.064117
1482,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1882-ROY 09 A 6a-2 80-81.czi - ScanRegion19.jpg,Micropsectra insignilobus,1882-ROY 09 A 6a-2 80-81.czi - ScanRegion1,36.278351
1483,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1883-ROY 09 A 6a-2 80-81.czi - ScanRegion19.jpg,Micropsectra insignilobus,1883-ROY 09 A 6a-2 80-81.czi - ScanRegion1,206.443909
1484,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1884-ROY 09 A 6a-2 80-81.czi - ScanRegion21.jpg,Micropsectra insignilobus,1884-ROY 09 A 6a-2 80-81.czi - ScanRegion2,170.255829
1485,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1887-ROY 09 A 6a-2 80-81.czi - ScanRegion9.jpg,Micropsectra insignilobus,1887-ROY 09 A 6a-2 80-81.czi - ScanRegion,42.289272
1486,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1888-ROY 09 A 6a-2 80-81.czi - ScanRegion9.jpg,Multiple,1888-ROY 09 A 6a-2 80-81.czi - ScanRegion,303.271759
1487,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1889-ROY 09 A 6a-2 80-81.czi - ScanRegion9.jpg,Micropsectra insignilobus,1889-ROY 09 A 6a-2 80-81.czi - ScanRegion,58.886497
1488,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1891-ROY 09 A 6a-2 80-81_1.czi - ScanRegion11.jpg,Micropsectra insignilobus,1891-ROY 09 A 6a-2 80-81_1.czi - ScanRegion1,69.527084
1489,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1892-ROY 09 A 6a-2 80-81_1.czi - ScanRegion12.jpg,Micropsectra insignilobus,1892-ROY 09 A 6a-2 80-81_1.czi - ScanRegion1,71.104424
1490,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1895-ROY 09 A 6a-2 80-81_1.czi - ScanRegion13.jpg,Micropsectra insignilobus,1895-ROY 09 A 6a-2 80-81_1.czi - ScanRegion1,97.202179
1491,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1896-ROY 09 A 6a-2 80-81_1.czi - ScanRegion13.jpg,Micropsectra insignilobus,1896-ROY 09 A 6a-2 80-81_1.czi - ScanRegion1,20.596716
1492,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1897-ROY 09 A 6a-2 80-81_1.czi - ScanRegion14.jpg,Micropsectra insignilobus,1897-ROY 09 A 6a-2 80-81_1.czi - ScanRegion1,81.870697
1493,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\1898-ROY 09 A 6a-2 80-81_1.czi - ScanRegion14.jpg,Micropsectra insignilobus,1898-ROY 09 A 6a-2 80-81_1.czi - ScanRegion1,113.251602
