id,image,label,sample,m_majorAxis
1002,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region2_Rectangle (1918,Particles,50_Br1_.scn- Ana 15cm_2,132.014267
1003,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region2_Rectangle (1918,Corynoneura spp,50_Br1_.scn- Ana 15cm_2,122.007675
1004,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region2_Rectangle (1918,Blurry specimens,50_Br1_.scn- Ana 15cm_2,101.219803
1005,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region2_Rectangle (1918,Micropsectra radialis,50_Br1_.scn- Ana 15cm_2,373.90213
1006,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region2_Rectangle (1918,Micropsectra radialis,50_Br1_.scn- Ana 15cm_2,413.021973
1007,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region2_Rectangle (1918,Background,50_Br1_.scn- Ana 15cm_2,283.7612
1008,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region2_Rectangle (1918,Psectrocladius spp,50_Br1_.scn- Ana 15cm_2,264.182404
1009,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region2_Rectangle (1918,Blurry specimens,50_Br1_.scn- Ana 15cm_2,46.326893
1010,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region2_Rectangle (1918,Blurry specimens,50_Br1_.scn- Ana 15cm_2,72.194725
1011,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region2_Rectangle (1918,Microtendipes pedellus,50_Br1_.scn- Ana 15cm_2,75.413155
1012,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region2_Rectangle (1918,Blurry specimens,50_Br1_.scn- Ana 15cm_2,26.460831
1013,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region2_Rectangle (1918,Corynoneura spp,50_Br1_.scn- Ana 15cm_2,106.18782
1014,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region2_Rectangle (1918,Heterotrissocladius marcidus,50_Br1_.scn- Ana 15cm_2,164.938568
1015,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region2_Rectangle (1918,Micropsectra insignilobus,50_Br1_.scn- Ana 15cm_2,162.030319
1016,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region2_Rectangle (1918,Fragmented hc,50_Br1_.scn- Ana 15cm_2,106.538361
1017,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region2_Rectangle (1918,Micropsectra radialis,50_Br1_.scn- Ana 15cm_2,167.279892
1018,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region2_Rectangle (1918,Fragmented hc,50_Br1_.scn- Ana 15cm_2,157.996368
1019,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region2_Rectangle (1918,Multiple,50_Br1_.scn- Ana 15cm_2,202.98288
1020,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region3_Rectangle (24396,Mandible,50_Br1_.scn- Ana 15cm_2,149.025681
1021,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region3_Rectangle (24396,Particles,50_Br1_.scn- Ana 15cm_2,37.022579
1022,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region3_Rectangle (24396,Fragmented hc,50_Br1_.scn- Ana 15cm_2,240.296814
1023,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region3_Rectangle (24396,Fragmented hc,50_Br1_.scn- Ana 15cm_2,43.821388
1024,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region3_Rectangle (24396,Fragmented hc,50_Br1_.scn- Ana 15cm_2,87.826027
1025,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region3_Rectangle (24396,Fragmented hc,50_Br1_.scn- Ana 15cm_2,182.181381
1026,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region3_Rectangle (24396,Heterotrissocladius marcidus,50_Br1_.scn- Ana 15cm_2,142.650635
1027,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region3_Rectangle (24396,Fragmented hc,50_Br1_.scn- Ana 15cm_2,65.042435
1028,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region3_Rectangle (24396,Tanypodinae,50_Br1_.scn- Ana 15cm_2,225.553909
1029,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region3_Rectangle (24396,Microtendipes pedellus,50_Br1_.scn- Ana 15cm_2,170.789139
1030,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region3_Rectangle (24396,Fragmented hc,50_Br1_.scn- Ana 15cm_2,86.109314
1031,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region3_Rectangle (24396,Fragmented hc,50_Br1_.scn- Ana 15cm_2,102.49794
1032,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region3_Rectangle (24396,Heterotrissocladius marcidus,50_Br1_.scn- Ana 15cm_2,100.848755
1033,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region4_Rectangle (21156,Multiple,50_Br1_.scn- Ana 15cm_2,473.17514
1034,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region4_Rectangle (21156,Fragmented hc,50_Br1_.scn- Ana 15cm_2,204.486588
1035,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region4_Rectangle (21156,Fragmented hc,50_Br1_.scn- Ana 15cm_2,224.935898
1036,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region4_Rectangle (21156,Chaoborus th,50_Br1_.scn- Ana 15cm_2,247.830032
1037,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region4_Rectangle (21156,Fragmented hc,50_Br1_.scn- Ana 15cm_2,155.57579
1038,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region4_Rectangle (21156,Heterotrissocladius marcidus,50_Br1_.scn- Ana 15cm_2,120.722748
1039,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region4_Rectangle (21156,Fragmented hc,50_Br1_.scn- Ana 15cm_2,206.965729
1040,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region4_Rectangle (21156,Heterotrissocladius marcidus,50_Br1_.scn- Ana 15cm_2,106.102791
1041,D:\insectPtemp_repo\images\Segmented images_lake Ana\50_Br1_.scn- Ana 15cm_21\region4_Rectangle (21156,Heterotrissocladius marcidus,50_Br1_.scn- Ana 15cm_2,145.649414
1042,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region1_Rectangle (25978,Blurry specimens,51_Br1_.scn - Ana 17cm_1 a_,108.660027
1043,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region1_Rectangle (25978,Particles,51_Br1_.scn - Ana 17cm_1 a_,242.070084
1044,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region1_Rectangle (25978,Micropsectra radialis,51_Br1_.scn - Ana 17cm_1 a_,343.813599
1045,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region1_Rectangle (25978,Particles,51_Br1_.scn - Ana 17cm_1 a_,103.908287
1046,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region1_Rectangle (25978,Background,51_Br1_.scn - Ana 17cm_1 a_,275.21225
1047,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region1_Rectangle (25978,Particles,51_Br1_.scn - Ana 17cm_1 a_,88.397018
1048,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region1_Rectangle (25978,Corynoneura spp,51_Br1_.scn - Ana 17cm_1 a_,197.305801
1049,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region1_Rectangle (25978,Corynoneura spp,51_Br1_.scn - Ana 17cm_1 a_,177.466644
1050,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region1_Rectangle (25978,Orthocladiinae Diamesinae,51_Br1_.scn - Ana 17cm_1 a_,179.391647
1051,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region1_Rectangle (25978,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,26.856373
1052,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region1_Rectangle (25978,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,240.797287
1053,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region1_Rectangle (25978,Multiple,51_Br1_.scn - Ana 17cm_1 a_,84.739723
1054,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region1_Rectangle (25978,Orthocladiinae Diamesinae,51_Br1_.scn - Ana 17cm_1 a_,209.215836
1055,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region1_Rectangle (25978,Mandible,51_Br1_.scn - Ana 17cm_1 a_,102.583458
1056,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region1_Rectangle (25978,Particles,51_Br1_.scn - Ana 17cm_1 a_,106.235222
1057,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region1_Rectangle (25978,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,110.910568
1058,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region1_Rectangle (25978,Particles,51_Br1_.scn - Ana 17cm_1 a_,68.977852
1059,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region1_Rectangle (25978,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,114.509552
1060,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region1_Rectangle (25978,Orthocladiinae Diamesinae,51_Br1_.scn - Ana 17cm_1 a_,487.942963
1061,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region1_Rectangle (25978,Multiple,51_Br1_.scn - Ana 17cm_1 a_,121.192444
1062,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region1_Rectangle (25978,Particles,51_Br1_.scn - Ana 17cm_1 a_,128.68306
1063,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region2_Rectangle (2251,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,115.603584
1064,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region2_Rectangle (2251,Corynoneura spp,51_Br1_.scn - Ana 17cm_1 a_,185.387192
1065,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region2_Rectangle (2251,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,262.121582
1066,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region2_Rectangle (2251,Particles,51_Br1_.scn - Ana 17cm_1 a_,102.258568
1067,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region2_Rectangle (2251,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,115.709404
1068,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region2_Rectangle (2251,Psectrocladius spp,51_Br1_.scn - Ana 17cm_1 a_,98.852203
1069,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region2_Rectangle (2251,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,107.347626
1070,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region2_Rectangle (2251,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,107.776817
1071,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region2_Rectangle (2251,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,409.653412
1072,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region2_Rectangle (2251,Multiple,51_Br1_.scn - Ana 17cm_1 a_,267.598053
1073,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region2_Rectangle (2251,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,182.049728
1074,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region2_Rectangle (2251,Heterotrissocladius marcidus,51_Br1_.scn - Ana 17cm_1 a_,116.569542
1075,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region2_Rectangle (2251,Heterotrissocladius marcidus,51_Br1_.scn - Ana 17cm_1 a_,122.352623
1076,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region2_Rectangle (2251,Particles,51_Br1_.scn - Ana 17cm_1 a_,106.004929
1077,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region2_Rectangle (2251,Micropsectra radialis,51_Br1_.scn - Ana 17cm_1 a_,324.87854
1078,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region2_Rectangle (2251,Psectrocladius spp,51_Br1_.scn - Ana 17cm_1 a_,207.62117
1079,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region3_Rectangle (16965,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,280.511078
1080,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region3_Rectangle (16965,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,150.314178
1081,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region3_Rectangle (16965,Psectrocladius spp,51_Br1_.scn - Ana 17cm_1 a_,193.027771
1082,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region3_Rectangle (16965,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,277.553741
1083,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region3_Rectangle (16965,Tanypodinae,51_Br1_.scn - Ana 17cm_1 a_,295.011719
1084,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region3_Rectangle (16965,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,212.060547
1085,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region3_Rectangle (16965,Tanypodinae,51_Br1_.scn - Ana 17cm_1 a_,91.289291
1086,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region3_Rectangle (16965,Pentaneurini spp,51_Br1_.scn - Ana 17cm_1 a_,165.409424
1087,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region3_Rectangle (16965,Corynoneura spp,51_Br1_.scn - Ana 17cm_1 a_,117.647346
1088,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region3_Rectangle (16965,Psectrocladius spp,51_Br1_.scn - Ana 17cm_1 a_,116.154457
1089,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region3_Rectangle (16965,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,298.927032
1090,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region3_Rectangle (16965,Background,51_Br1_.scn - Ana 17cm_1 a_,194.888855
1091,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region3_Rectangle (16965,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,121.824699
1092,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region3_Rectangle (16965,Corynoneura spp,51_Br1_.scn - Ana 17cm_1 a_,192.633347
1093,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region3_Rectangle (16965,Psectrocladius spp,51_Br1_.scn - Ana 17cm_1 a_,321.270447
1094,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region3_Rectangle (16965,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,153.382538
1095,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region3_Rectangle (16965,Background,51_Br1_.scn - Ana 17cm_1 a_,146.913132
1096,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region3_Rectangle (16965,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,437.339691
1097,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region3_Rectangle (16965,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,183.028809
1098,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region3_Rectangle (16965,Background,51_Br1_.scn - Ana 17cm_1 a_,318.91217
1099,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region3_Rectangle (16965,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,138.340515
1100,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region3_Rectangle (16965,Blurry specimens,51_Br1_.scn - Ana 17cm_1 a_,102.924789
1101,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region3_Rectangle (16965,Particles,51_Br1_.scn - Ana 17cm_1 a_,85.525635
1102,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region3_Rectangle (16965,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,113.930405
1103,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region3_Rectangle (16965,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,97.71534
1104,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region3_Rectangle (16965,Particles,51_Br1_.scn - Ana 17cm_1 a_,88.266678
1105,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region3_Rectangle (16965,Background,51_Br1_.scn - Ana 17cm_1 a_,58.489643
1106,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region3_Rectangle (16965,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,66.929375
1107,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region3_Rectangle (16965,Corynoneura spp,51_Br1_.scn - Ana 17cm_1 a_,27.841925
1108,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region4_Rectangle (0,Tanypodinae,51_Br1_.scn - Ana 17cm_1 a_,108.056816
1109,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region4_Rectangle (0,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,289.648499
1110,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region4_Rectangle (0,Particles,51_Br1_.scn - Ana 17cm_1 a_,119.417641
1111,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region4_Rectangle (0,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,405.956055
1112,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region4_Rectangle (0,Background,51_Br1_.scn - Ana 17cm_1 a_,19.351711
1113,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region4_Rectangle (0,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,512.035767
1114,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region4_Rectangle (0,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,150.615158
1115,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region4_Rectangle (0,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,340.477264
1116,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region4_Rectangle (0,Orthocladiinae Diamesinae,51_Br1_.scn - Ana 17cm_1 a_,346.423431
1117,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region4_Rectangle (0,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,303.411865
1118,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region4_Rectangle (0,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,440.047485
1119,D:\insectPtemp_repo\images\Segmented images_lake Ana\51_Br1_.scn - Ana 17cm_1 a_d\region4_Rectangle (0,Fragmented hc,51_Br1_.scn - Ana 17cm_1 a_,43.91692
1120,D:\insectPtemp_repo\images\Segmented images_lake Ana\52_Br1_.scn - Ana 17cm_2 a_d\region1_Rectangle (21428,Fragmented hc,52_Br1_.scn - Ana 17cm_2 a_,
1121,D:\insectPtemp_repo\images\Segmented images_lake Ana\52_Br1_.scn - Ana 17cm_2 a_d\region1_Rectangle (21428,Fragmented hc,52_Br1_.scn - Ana 17cm_2 a_,195.278885
1122,D:\insectPtemp_repo\images\Segmented images_lake Ana\52_Br1_.scn - Ana 17cm_2 a_d\region1_Rectangle (21428,Micropsectra radialis,52_Br1_.scn - Ana 17cm_2 a_,352.456482
1123,D:\insectPtemp_repo\images\Segmented images_lake Ana\52_Br1_.scn - Ana 17cm_2 a_d\region1_Rectangle (21428,Tanytarsus lugens,52_Br1_.scn - Ana 17cm_2 a_,111.228004
1124,D:\insectPtemp_repo\images\Segmented images_lake Ana\52_Br1_.scn - Ana 17cm_2 a_d\region1_Rectangle (21428,Particles,52_Br1_.scn - Ana 17cm_2 a_,77.134453
1125,D:\insectPtemp_repo\images\Segmented images_lake Ana\52_Br1_.scn - Ana 17cm_2 a_d\region1_Rectangle (21428,Psectrocladius spp,52_Br1_.scn - Ana 17cm_2 a_,184.085693
1126,D:\insectPtemp_repo\images\Segmented images_lake Ana\52_Br1_.scn - Ana 17cm_2 a_d\region1_Rectangle (21428,Fragmented hc,52_Br1_.scn - Ana 17cm_2 a_,271.879883
1127,D:\insectPtemp_repo\images\Segmented images_lake Ana\52_Br1_.scn - Ana 17cm_2 a_d\region1_Rectangle (21428,Particles,52_Br1_.scn - Ana 17cm_2 a_,102.170952
1128,D:\insectPtemp_repo\images\Segmented images_lake Ana\52_Br1_.scn - Ana 17cm_2 a_d\region1_Rectangle (21428,Fragmented hc,52_Br1_.scn - Ana 17cm_2 a_,173.645706
1129,D:\insectPtemp_repo\images\Segmented images_lake Ana\52_Br1_.scn - Ana 17cm_2 a_d\region1_Rectangle (21428,Fragmented hc,52_Br1_.scn - Ana 17cm_2 a_,235.117493
1130,D:\insectPtemp_repo\images\Segmented images_lake Ana\52_Br1_.scn - Ana 17cm_2 a_d\region1_Rectangle (21428,Fragmented hc,52_Br1_.scn - Ana 17cm_2 a_,254.003723
1131,D:\insectPtemp_repo\images\Segmented images_lake Ana\52_Br1_.scn - Ana 17cm_2 a_d\region1_Rectangle (21428,Fragmented hc,52_Br1_.scn - Ana 17cm_2 a_,104.46756
1132,D:\insectPtemp_repo\images\Segmented images_lake Ana\52_Br1_.scn - Ana 17cm_2 a_d\region1_Rectangle (21428,Multiple,52_Br1_.scn - Ana 17cm_2 a_,312.811707
1133,D:\insectPtemp_repo\images\Segmented images_lake Ana\52_Br1_.scn - Ana 17cm_2 a_d\region1_Rectangle (21428,Multiple,52_Br1_.scn - Ana 17cm_2 a_,301.165192
1134,D:\insectPtemp_repo\images\Segmented images_lake Ana\52_Br1_.scn - Ana 17cm_2 a_d\region2_Rectangle (3249,Background,52_Br1_.scn - Ana 17cm_2 a_,64.189018
1135,D:\insectPtemp_repo\images\Segmented images_lake Ana\52_Br1_.scn - Ana 17cm_2 a_d\region2_Rectangle (3249,Fragmented hc,52_Br1_.scn - Ana 17cm_2 a_,80.142914
1136,D:\insectPtemp_repo\images\Segmented images_lake Ana\52_Br1_.scn - Ana 17cm_2 a_d\region2_Rectangle (3249,Blurry specimens,52_Br1_.scn - Ana 17cm_2 a_,83.239052
1137,D:\insectPtemp_repo\images\Segmented images_lake Ana\52_Br1_.scn - Ana 17cm_2 a_d\region2_Rectangle (3249,Fragmented hc,52_Br1_.scn - Ana 17cm_2 a_,195.802002
1138,D:\insectPtemp_repo\images\Segmented images_lake Ana\52_Br1_.scn - Ana 17cm_2 a_d\region2_Rectangle (3249,Diatom,52_Br1_.scn - Ana 17cm_2 a_,228.242188
1139,D:\insectPtemp_repo\images\Segmented images_lake Ana\52_Br1_.scn - Ana 17cm_2 a_d\region2_Rectangle (3249,Fragmented hc,52_Br1_.scn - Ana 17cm_2 a_,461.948608
1140,D:\insectPtemp_repo\images\Segmented images_lake Ana\52_Br1_.scn - Ana 17cm_2 a_d\region2_Rectangle (3249,Fragmented hc,52_Br1_.scn - Ana 17cm_2 a_,177.789444
1141,D:\insectPtemp_repo\images\Segmented images_lake Ana\52_Br1_.scn - Ana 17cm_2 a_d\region2_Rectangle (3249,Fragmented hc,52_Br1_.scn - Ana 17cm_2 a_,118.141678
