id,image,label,Lake,sample,m_majorAxis,id1
2076,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-78_B_CzaSG 1.scn  1 [19323,Orthocladiinae Diamesinae,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [19323,233.50992885000002,78
1771,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-78_B_CzaSG 1.scn  1 [19901,Micropsectra radialis,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [19901,396.8582673,78
219,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Corynoneura arctica type\Corynoneura arctica type-78_B_CzaSG 1.scn  1 [19976,Corynoneura spp,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [19976,138.40793285,78
1772,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-78_B_CzaSG 1.scn  1 [20819,Micropsectra radialis,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [20819,239.93246475,78
797,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-78_B_CzaSG 1.scn  1 [20898,Heterotrissocladius marcidus,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [20898,184.11026755000003,78
1773,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-78_B_CzaSG 1.scn  1 [21153,Micropsectra radialis,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [21153,363.58561690000005,78
798,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-78_B_CzaSG 1.scn  1 [21276,Heterotrissocladius marcidus,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [21276,248.68565205000002,78
799,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-78_B_CzaSG 1.scn  1 [21856,Heterotrissocladius marcidus,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [21856,532.64539185,78
1774,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-78_B_CzaSG 1.scn  1 [22718,Micropsectra radialis,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [22718,397.49725950000004,78
959,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\mentum\Micropsectra radialis-78_B_CzaSG 1.scn  1 [23078,Blurry specimens,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [23078,95.2540061,78
4084,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Zavrelimyia-78_B_CzaSG 1.scn  1 [2728,Particles,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [2728,51.13300995000001,78
4162,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Pentaneurini\Zavrelimyia-78_B_CzaSG 1.scn  1 [2728,Pentaneurini spp,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [2728,333.86013815,78
1775,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-78_B_CzaSG 1.scn  1 [3047,Micropsectra radialis,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [3047,301.74797950000004,78
3020,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Micropsectra radialis-78_B_CzaSG 1.scn  1 [3047,Fragmented hc,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [3047,26.767965950000004,78
1776,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-78_B_CzaSG 1.scn  1 [3400,Micropsectra radialis,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [3400,371.15442815000006,78
3021,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Micropsectra radialis-78_B_CzaSG 1.scn  1 [3400,Background,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [3400,63.37756755000001,78
1777,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-78_B_CzaSG 1.scn  1 [3715,Micropsectra radialis,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [3715,578.3660888500001,78
1778,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-78_B_CzaSG 1.scn  1 [4866,Micropsectra radialis,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [4866,214.17385715000003,78
800,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-78_B_CzaSG 1.scn  1 [5007,Heterotrissocladius marcidus,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [5007,199.4668456,78
4085,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Zavrelimyia-78_B_CzaSG 1.scn  1 [5052,Particles,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [5052,47.553213400000004,78
4163,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Pentaneurini\Zavrelimyia-78_B_CzaSG 1.scn  1 [5052,Pentaneurini spp,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [5052,689.0012206,78
1779,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-78_B_CzaSG 1.scn  1 [5236,Micropsectra radialis,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [5236,200.1640806,78
1780,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-78_B_CzaSG 1.scn  1 [5374,Micropsectra radialis,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [5374,620.2959350500001,78
801,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-78_B_CzaSG 1.scn  1 [6219,Heterotrissocladius marcidus,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [6219,212.28553170000004,78
1781,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-78_B_CzaSG 1.scn  1 [6501,Micropsectra radialis,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [6501,354.83701165,78
39,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\blurry\Zavrelimyia-78_B_CzaSG 1.scn  1 [6546,Pentaneurini spp,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [6546,649.9722350000001,78
802,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-78_B_CzaSG 1.scn  1 [6886,Heterotrissocladius marcidus,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [6886,193.16467280000003,78
1782,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-78_B_CzaSG 1.scn  1 [6907,Micropsectra radialis,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [6907,203.21447575000002,78
1783,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-78_B_CzaSG 1.scn  1 [6968,Micropsectra radialis,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [6968,216.55291570000003,78
1784,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-78_B_CzaSG 1.scn  1 [7145,Micropsectra radialis,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [7145,596.56597275,78
1785,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-78_B_CzaSG 1.scn  1 [747,Micropsectra radialis,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [747,149.03214095,78
1786,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-78_B_CzaSG 1.scn  1 [8070,Micropsectra radialis,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [8070,377.1872742,78
220,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Corynoneura arctica type\Corynoneura arctica type-78_B_CzaSG 1.scn  1 [8252,Corynoneura spp,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [8252,189.1796907,78
2808,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Corynoneura arctica type-78_B_CzaSG 1.scn  1 [8252,Particles,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [8252,49.03312590000001,78
221,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Corynoneura arctica type\Corynoneura arctica type-78_B_CzaSG 1.scn  1 [8966,Corynoneura spp,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [8966,322.9709505,78
1787,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Micropsectra radialis\Micropsectra radialis-78_B_CzaSG 1.scn  1 [9840,Micropsectra radialis,Czarny Staw Gasieniczowy,78_B_CzaSG 1.scn  1 [9840,345.78000490000005,78
110,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Chironomini\Stictochironomus-79_B_MOK-2.scn  1 [14959,Chironomus spp,Morskie Oko,79_B_MOK,267.84026500000004,79
111,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Chironomini\Stictochironomus-79_B_MOK-2.scn  1 [19754,Chironomus spp,Morskie Oko,79_B_MOK,196.23816355,79
112,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Chironomini\Stictochironomus-79_B_MOK-2.scn  1 [2404,Chironomus spp,Morskie Oko,79_B_MOK,416.80496495000006,79
222,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Corynoneura arctica type\Corynoneura arctica type-79_B_MOK-2.scn  1 [50144,Corynoneura spp,Morskie Oko,79_B_MOK,156.72883435000003,79
223,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Corynoneura arctica type\Corynoneura arctica type-79_B_MOK-2.scn  1 [58822,Corynoneura spp,Morskie Oko,79_B_MOK,122.09457040000001,79
275,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\fragmented hc\Heterotrissocladius marcidus-79_B_MOK-2.scn  1 [16152,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,789.28316665,79
304,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\fragmented hc\Microptendipes pedellus-79_B_MOK-2.scn  1 [54258,Fragmented hc,Morskie Oko,79_B_MOK,604.2105833500001,79
803,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-79_B_MOK-2.scn  1 [20183,Heterotrissocladius marcidus,Morskie Oko,79_B_MOK,280.69525605,79
804,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-79_B_MOK-2.scn  1 [21424,Heterotrissocladius marcidus,Morskie Oko,79_B_MOK,250.45450430000002,79
805,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-79_B_MOK-2.scn  1 [49256,Heterotrissocladius marcidus,Morskie Oko,79_B_MOK,472.10282570000004,79
806,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-79_B_MOK-2.scn  1 [49629,Heterotrissocladius marcidus,Morskie Oko,79_B_MOK,211.99317645000002,79
807,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-79_B_MOK-2.scn  1 [59459,Heterotrissocladius marcidus,Morskie Oko,79_B_MOK,386.2711699000001,79
808,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Heterotrissocladius marcidus\Heterotrissocladius marcidus-79_B_MOK-2.scn  1 [61954,Heterotrissocladius marcidus,Morskie Oko,79_B_MOK,175.33178575,79
2832,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Diamesa-79_B_MOK-2.scn  1 [15237,Particles,Morskie Oko,79_B_MOK,34.55354485,79
2833,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Diamesa-79_B_MOK-2.scn  1 [4875,Particles,Morskie Oko,79_B_MOK,35.07605365,79
2834,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Diamesa-79_B_MOK-2.scn  1 [4893,Particles,Morskie Oko,79_B_MOK,77.85646275,79
4100,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Pentaneurini\Ablabesmyia-79_B_MOK-2.scn  1 [10496,Pentaneurini spp,Morskie Oko,79_B_MOK,598.42148465,79
4485,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra sp-79_B_MOK-2.scn  1 [63752,Fragmented hc,Morskie Oko,79_B_MOK,189.45265955000002,79
4516,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra spp-79_B_MOK-2.scn  1 [14034,Tanytarsus spp,Morskie Oko,79_B_MOK,385.25730870000007,79
4585,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Micropsectra type A-79_B_MOK-2.scn  1 [1892,Micropsectra radialis,Morskie Oko,79_B_MOK,568.9165894500001,79
4661,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Paratanytarsus penicillatus-79_B_MOK-2.scn  1 [63163,Tanytarsus spp,Morskie Oko,79_B_MOK,237.43495655000004,79
4816,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Tanytarsus mendax-79_B_MOK-2.scn  1 [54696,Tanytarsus spp,Morskie Oko,79_B_MOK,203.99555055000002,79
5583,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanytarsus lugens-79_B_MOK-2.scn  1 [12028,Tanytarsus lugens,Morskie Oko,79_B_MOK,385.54063405000005,79
5664,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsus  lugens\Tanztarsus lugens-79_B_MOK-2.scn  1 [18635,Tanytarsus lugens,Morskie Oko,79_B_MOK,333.12127695,79
1997,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Cricotopus-79_B_MOK-2.scn  1 [20157,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,201.94602505000003,79
2077,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-79_B_MOK-2.scn  1 [1486,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,197.47759405,79
2078,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-79_B_MOK-2.scn  1 [4875,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,268.7187745,79
2079,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-79_B_MOK-2.scn  1 [4893,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,322.1084867,79
2080,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-79_B_MOK-2.scn  1 [53981,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,241.95150925000002,79
2081,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-79_B_MOK-2.scn  1 [6330,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,418.75447075,79
2082,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-79_B_MOK-2.scn  1 [67933,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,216.64497965000004,79
2083,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-79_B_MOK-2.scn  1 [67933,Mandible,Morskie Oko,79_B_MOK,68.93325505,79
2084,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-79_B_MOK-2.scn  1 [6906,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,280.95395790000003,79
2085,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-79_B_MOK-2.scn  1 [8386,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,244.04061275,79
2086,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Diamesa-79_B_MOK-2.scn  1 [8663,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,312.85630805000005,79
2121,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Dicrotendipes notatus-79_B_MOK-2.scn  1 [10233,unsure,Morskie Oko,79_B_MOK,192.79631635,79
2122,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Dicrotendipes notatus-79_B_MOK-2.scn  1 [1656,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,202.35629260000002,79
2123,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Dicrotendipes notatus-79_B_MOK-2.scn  1 [19412,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,175.88109715000002,79
2124,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Dicrotendipes notatus-79_B_MOK-2.scn  1 [57272,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,236.16412215000003,79
2125,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Dicrotendipes notatus-79_B_MOK-2.scn  1 [61447,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,159.75700675000002,79
2144,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [11272,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,160.445648,79
2145,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [12094,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,135.24745575,79
2146,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [12786,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,182.20790995000002,79
2147,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [13306,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,117.3295035,79
2148,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [13306,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,115.51767425000001,79
2149,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [14218,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,121.74862150000001,79
2150,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [14242,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,104.10989930000001,79
2151,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [15972,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,203.57596765000002,79
2152,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [16747,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,117.90386685000001,79
2153,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [16747,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,138.05291225,79
2154,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [18563,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,243.42003345000003,79
2155,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [21449,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,155.76374990000002,79
2156,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [3844,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,131.61973495,79
2157,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [4542,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,308.5062926,79
2158,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [52466,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,216.99212040000003,79
2159,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [5928,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,132.08454435000002,79
2160,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [64987,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,200.4171598,79
2161,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [7167,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,253.36031655000002,79
2162,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Eukiefferiella-79_B_MOK-2.scn  1 [9579,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,220.64305395000002,79
2191,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Limnophyes-79_B_MOK-2.scn  1 [18556,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,223.02219720000002,79
2192,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Limnophyes-79_B_MOK-2.scn  1 [50594,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,201.1764986,79
2258,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Orthocladiinae#Diamesinae\Psectrocladius-79_B_MOK-2.scn  1 [1670,Orthocladiinae Diamesinae,Morskie Oko,79_B_MOK,178.76527405,79
4695,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Tanytarsini juvenile-8_B_Malizabie Javovove pliso.scn  2 [11169,Tanytarsus lugens,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [11169,292.97997135,8
2701,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Paratanytarsus austriacus\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [12318,Paratanytarsus austriacus,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [12318,332.72797855000005,8
2702,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Paratanytarsus austriacus\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [13113,Paratanytarsus austriacus,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [13113,276.6042114,8
2703,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Paratanytarsus austriacus\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [14550,Paratanytarsus austriacus,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [14550,255.75270215,8
4642,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [15139,Tanypodinae,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [15139,287.5625852,8
2704,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Paratanytarsus austriacus\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [15271,Paratanytarsus austriacus,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [15271,450.5901521,8
4757,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Tanytarsus lugens-8_B_Malizabie Javovove pliso.scn  2 [15833,Micropsectra radialis,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [15833,339.51556375,8
2705,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Paratanytarsus austriacus\Paratanytarsus austriacus-8_B_Malizabie Javovove pliso.scn  2 [3166,Paratanytarsus austriacus,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [3166,370.62812820000005,8
3945,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\particle\Tanytarsini juvenile-8_B_Malizabie Javovove pliso.scn  2 [3317,Background,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [3317,69.57940990000002,8
4696,D:\insectPtemp_repo\images\Slovakian lakes\SK_train_images_20250311_220338\Tanytarsini\Tanytarsini juvenile-8_B_Malizabie Javovove pliso.scn  2 [3317,Orthocladiinae Diamesinae,Male Zabie Javorove,8_B_Malizabie Javovove pliso.scn  2 [3317,302.4661959,8
